Tweet,sentimen
"Sementara itu , dirinya menjelaskan lebih lanjut , kenaikan suku bunga acuan yang sudah terjadi tiga kali sampai kini berada di angka 5 , 25 persen tidak akan terlalu berpengaruh terhadap harga jual mobil .",1
""" Kalau tidak dinaikkin mereka akan susah bertahan , jadi pasti nanti ada adjustment . Adjustment - nya berapa besar dan berapa cepat , ini tergantung dari merek - merek tersebut , "" jelas Nangoi .",1
Pelemahan rupiah terhadap dolar AS sudah terasa sebelum Hari Raya Lebaran 2018 . PT Honda Prospect Motor ( HPM ) satu di antara APM lainnya yang sudah mulai merasakan ' gempuran ' dolar AS dan nilai kenaikan suku bunga BI Rate belum lama ini . HPM akan menaikkan harga jual mobil dalam waktu dekat .,0
"Kontes Menyanyi lagu 2019 Ganti Presiden yang diselenggarakan olehnya 28 Juni 2018 , menarik banyak perhatian para musikus .",1
"Menurut Ahmad Dhani cukup banyak yang mendaftar untuk mengikuti kontes ini , karena jumlah hadiah Rp 112 juta cukup besar bagi para musisi .",1
"Cukup banyak yang antusias , saya yakin akan banyak lagi yang ikut sayembara tersebut .",1
"Karena ternyata hadiah Rp 112 juta itu untuk anak band cukup besar , kata Ahmad Dhani di Pengadilan Negeri Jakarta Selatan , Senin ( 9 / 7 / 2018 ) .",1
"Melihat cukup tingginya antusiasme akan sayembara ini , Ahmad Dhani mengaku akan membuat kompetisi yang sama di bulan September dengan jumlah hadiah setara Rp 112 juta .",1
Sentimen Kenaikan Pasokan Tekan Harga Minyak Dunia Pekan Lalu,1
"Penurunan juga terjadi pada harga minyak mentah berjangka AS West Texas Intermediate ( WTI ) sekitar 0 , 4 persen secara mingguan menjadi US$ 73 , 55 .",1
"Sementara itu , harga Brent masih tertahan berkat sentimen terhadap pasokan .",1
""" Kenaikan ketersediaan minyak mentah Arab Saudi yang diperkuat oleh penurunan harga penjual resmi ( OSP ) ke Eropa dan kawasan lain memberikan perlawanan kuat terhadap terbatasnya aktivitas ekspor Libya , "" ujar Presiden Ritterbusch and Associates Jim Ritterbusch dalam catatannya .",0
"Selain memangkas harga minyak untuk Agustus 2018 , Arab Saudi juga mengatakan kepada Organisasi Negara Pengekspor Minyak ( OPEC ) bahwa Arab Saudi telah mengerek produksinya hampir 500 ribu barel per hari bulan lalu .",0
"Sebagai catatan , OPEC dan sekutunya , termasuk Rusia telah sepakat untuk memangkas produksi minyak mentahnya sejak Januari 2017 untuk mengatasi kelebihan pasokan global kala itu .",1
"Kendati demikian , berkurangnya pasokan dari Venezuela , Angola , dan Libya beberapa waktu terakhir telah membuat berkurangnya pasokan menjadi lebih besar meskipun OPEC telah sepakat untuk kembali mengerek produksinya dengan wajar .",0
""" Semakin banyak Arab Saudi menambah pasokan ke pasar , semakin sedikit bantalan pasokan yang kita ( pasar ) Miliki . Hal itu menjadi faktor kenaikan harga ( bullish ) yang tak diduga di tengah kecenderungan harga menurun ( bearish ) , "" ujar Direktur Energi Berjangka Mizuho Bob Yawger di New York .",0
Tarif impor AS terhadap US$ 34 miliar produk China direspon oleh China dengan mengeluarkan ancaman tarif balasan .,0
""" Permintaan minyak mentah AS dapat beralih ke pemasok dari negara lain . Karena pasokan pasar minyak tengah dalam kondisi ketat akibat berbagai gangguan , hal itu akan mendongkrak harga ( Brent ) lebih jauh , "" ujar Commerzbank dalam catatannya .",0
"Selain itu , pengenaan sanksi baru AS terhadap ekspor minyak Iran juga memperketat pasokan lebih jauh .",0
"Tiga sumber Reuters yang menyatakan bahwa Korea Selatan , selaku salah satu pembeli minyak mentah utama Iran , tidak akan mengambil minyak mentah dan kondensat dari Iran di Juli untuk pertama kalinya sejak Agustus 2012 .",1
Jokowi Minta Kajian Mandatori Campuran B - 30 untuk BBM,1
"Jakarta , CNN Indonesia -- Presiden Joko Widodo meminta jajarannya untuk mengkaji kemungkinan percepatan mandatori pencampuran biodiesel sebesar 30 persen ( B - 30 ) di dalam Bahan Bakar Minyak ( BBM ) . Kajian diyakini akan meningkatkan utilisasi produksi dan konsumsi biodiesel .",1
""" Presiden Joko Widodo sampaikan terkait biodiesel , dimana penggunaan B - 20 sekaligus dikaji penggunaan biodiesel ke B - 30 karena itu akan meningkatkan konsumsi dari biodesel sebesar 500 ribu ton per tahun . Ini yang diminta Bapak Presiden ( Jokowi ) dibuatkan kajiannya , "" terang Menteri Perindustrian Airlangga Hartarto , Senin ( 9 / 7 ) .",1
"Namun , mandatori biodiesel ke tingkatan lebih tinggi saat ini diperlukan demi menekan impor migas , yang ternyata membebani defisit neraca perdagangan Indonesia .",1
"Data Badan Pusat Statistik ( BPS ) juga menunjukkan impor migas sepanjang Januari hingga Mei tercatat US$ 11 , 88 miliar atau naik dibanding tahun sebelumnya US$ 10 , 02 miliar . Ini lantaran harga minyak yang naik serta depresiasi rupiah yang makin dalam .",0
"Walhasil , neraca perdagangan harus mencatat defisit US$ 2 , 83 miliar .",0
Menteri Koordinator bidang Perekonomian Darmin Nasution mengatakan impor migas perlu diperlambat supaya defisit neraca perdagangan tak semakin parah . Salah satu antisipasinya adalah dengan menggiatkan penggunaan biodiesel .,1
""" Migas ini yang bikin negatif neraca perdagangan . Lalu bagaimana caranya diperlambat ? Ya bisa macam - macam , mungkin dari ( campuran ) biodiesel dinaikkan , "" jelasnya .",0
"Data Asosiasi Produsen Biofuel Indonesia menunjukkan produksi biodiesel sepanjang lima bulan pertama tahun ini ada di angka 3 , 46 juta kilo liter ( kalau ) . Dari angka itu , sebanyak 2 , 57 juta kalau dipasarkan di dalam negeri dan 187 . 349 kalau sisanya dialokasikan untuk ekspor .",1
"Jakarta , CNN Indonesia -- Kementerian Komunikasi dan Informatika ( Kemenkominfo ) menyebut akan membuka blokir apllikasi video pendek Tik Tok dalam beberapa jam ke depan .",1
""" Malam ini atau paling lambat besok , pengguna TikTok sudah dapat mengakses aplikasi ini kembali , "" tulis Direktur Jenderal Aplikasi Informatika ( Aptika ) Semuel Abrijani Pangerapan ketika dihubungi via pesan singkat , Selasa ( 10 / 7 ) .",1
Dibukanya blokir Tik Tok ini lantaran pihak Tik Tok sudah memenuhi tiga syarat yang sebelumnya diminta oleh Kemenkominfo .,1
"Tik Tok juga disebut sudah membersihkan konten - konten negatif , dan saat ini sudah memiliki 20 orang kurator konten di Indonesia . Nantinya kurator konten ini disebutkan Semmy akan dikembangkan menjadi 200 orang .",1
"Semuel menjelaskan , pihak Tik Tok sudah memperbaiki panduan komunitasnya . Mereka juga sudah menyediakan pilihan untuk membaca panduan komunitas dalam bahasa Indonesia .",1
""" Mereka sudah mengajukan permohonan untuk dibukanya pemblokiran , dan sedang kita proses . Harusnya dalam beberapa jam ke depan sudah bisa dibuka , tergantung operator , "" jelas Sammy lagi kepada CNNIndonesia . com saat dihubungi via sambungan telepon .",1
"Sebelumnya , Kominfo melakukan pemblokiran terhadap aplikasi video pendek tersebut karena dianggap memiliki banyak konten negatif . Setelah pemblokiran DNS dilakukan , perwakilan Tik Tok datang ke Indonesia dan melakukan pembicaraan .",0
"Dalam pembicaraan tersebut , Kominfo meminta agar Tik Tok membersihkan konten negatif di platformnya , meningkatkan batas umur pengguna jadi minimal 16 tahun , dan keharusan Tik Tok untuk membuka kantor perwakilan di Indonesia .",1
Mbappe : Lolos ke Final Melampaui Mimpi Paling Liar,1
Kylian Mbappe berusaha melewati Jan Vertonghen di laga semifinal Piala Dunia . ( REUTERS / Max Rossi ),1
"Jakarta , CNN Indonesia -- Lolosnya timnas Prancis ke final Piala Dunia 2018 tak pernah terlintas dalam mimpi terliar bintang muda Les Bleus Kylian Mbappe .",1
""" [ Kemenangan ] ini tak bisa dipercaya . Ini seperti mimpi di dalam mimpi , mimpi masa depan , segalanya , "" cetus dia , dikutip dari ESPN .",1
""" Saya tak bisa berkata - kata . Bahkan tak terlintas dalam mimpi saya yang paling liar sekalipun , dan saya adalah seorang pemimpi , akankah saya membayangkannya ? """,0
"Tim Ayam Jantan sebelumnya menaklukkan Belgia 1 - 0 pada laga semifinal Piala DUnia 2018 di Stadion Saint Petersburg , Rusia , Rabu ( 11 / 7 ) dini hari WIB .",1
Para pemain timnas Prancis merayakan kelolosan ke final Piala Dunia . ( REUTERS / Lee Smith ),1
Bek Samuel Umtiti menjadi pahlawan kemenangan Prancis lewat gol sundulan di menit 51 usai memanfaatkan sepak pojok Antoine Griezmann . Prancis pun lolos ke final Piala Dunia yang ketiganya .,1
"Meski begitu , Mbappe sadar masih harus berjuang di final melawan pemenang laga Kroasia lawan Inggris .",1
""" Satu langkah lagi , tapi kami bangga apa yang sudah kami lakukan , "" ucap pemain Paris Saint - Germain itu .",1
"Dalam laga semifinal itu , Mbappe kerap merepotkan sisi kiri Belgia lewat pergerakan - pergerakan briliannya . Menurut Whoscored , ia memang tak menciptakan gol ataupun assist . Namun , ia melepaskan enam umpan kunci , tujuh kali dribel , dan memberi Prancis tiga kali tendangan bebas karena dilanggar .",1
Antoine Griezmann merayakan keberhasilan menaklukkan Belgia . ( REUTERS / Anton Vaganov ),1
"Terpisah , Umtiti tak jumawa meski mencetak gol tunggal yang mengirim Les Bleus ke final di Moskow .",1
""" Kami bekerja keras . Saya cetak gol , tapi kami menyajikan pertandingan yang bagus dan saya bangga kepada semua orang . Mereka berjuang saat 1998 dan kami berjuang saat ini . Kami mencapai target masuk final . Saya sangat puas , "" tuturnya .",1
"Dalam laga itu , Prancis sebenarnya kalah penguasaan bola dari Belgia . Yakni , 40 persen berbanding 60 persen . Namun , Les Bleus unggul lewat 5 tembakan on target berbanding 3 tendangan tepat sasaran milik Belgia .",0
Ledakan di Kebayoran Baru Berasal dari Tabung Gas 12 Kg,0
"Jakarta , CNN Indonesia -- Kapolres Metro Jakarta Selatan Komisaris Besar Polisi Indra Jafar menyatakan ledakan di rumah toko ( ruko ) Grand Wijaya II akibat kebocoran tabung gas ukuran 12 kilogram .",0
""" Bukan ledakan bom , ini bersumber dari tabung yang bocor di lantai satu , "" kata Indra di Jakarta , Kamis ( 12 / 7 ) seperti dikutip dari Antara .",0
Indra menegaskan peristiwa ledakan tabung gas bocor itu tidak menimbulkan korban jiwa meninggal dunia .,1
Kepala Satuan Reserse Kriminal Polres Metro Jakarta Selatan Ajun Komisaris Besar Polisi Stefanus Tamuntuan mengatakan ledakan tabung gas bocor berasal dari kantor konsultan hukum di ruang dapur yang tidak terdapat orang .,0
Stefanus menuturkan bahwa pihaknya melibatkan Pusat Laboratorium Forensik ( Puslabfor ) guna menyelidiki kepastian ledakan itu .,1
Dia pun memastikan anggota penjinak bom telah menyisir tidak ditemukan bahan peledak di sekitar lokasi kejadian .,1
""" Yang ada tabung gas yang bocor 12 kilogram , "" tutur Stefanus .",0
"Sebelumnya , ledakan cukup besar terjadi di kawasan Ruko Grand Wijaya II Kebayoran Baru Jakarta Selatan , Kamis ( 12 / 7 ) sekitar pukul 04 . 30 WIB .",0
Timnas Inggris Diklaim Tidak Layak Disebut Pahlawan,0
Timnas Inggris dianggap belum layak disebut sebagai pahlawan . ( REUTERS / Kai Pfaffenbach ),0
"Jakarta , CNN Indonesia -- Jurnalis asal Inggris Piers Morgan menilai skuat The Three Lions tidak layak disebut sebagai pahlawan lantaran kandas di babak semifinal Piala Dunia 2018 .",0
"Timnas Inggris gagal mencapai target juara Piala Dunia tahun ini setelah dikalahkan Kroasia 1 - 2 di semifinal melalui perpanjangan waktu di Stadion Luzhniki , Kamis ( 13 / 7 ) dini hari WIB .",0
"Dalam pertandingan itu Inggris sempat unggul 1 - 0 melalui gol tendangan bebas Kieran Trippier pada menit kelima . Tetapi , Kroasia bisa membalikkan kedudukan dengan dua gol dari Ivan Perisic dan Mario Mandzukic pada menit ke - 68 serta 109 ' .",1
"Dengan skuat yang terbilang muda , pencapaian timnas Inggris hingga sampai babak semifinal mendapat apresiasi dari banyak pendukung . Sebagian di antaranya merasa bangga dan tetap menyebut tim asuhan Gareth Soutgahte itu sebagai pahlawan .",1
Gareth Southgate dan timnas Inggris diklaim sudah memberikan inspirasi kebahagiaan untuk banyak orang . ( REUTERS / Lee Smith ),1
"Kendati demikian , pengakuan banyak orang itu tidak berlaku bagi Piers Morgan . Morgan yang merupakan fan Arsenal menilai Inggris sebagai tim yang kalah di Piala Dunia 2018 .",0
""" Mereka [ timnas Inggris ] bukan pahlawan , mereka tim yang kalah di semifinal Piala Dunia , "" ujar Morgan dikutip dari Mirror .",0
"Tidak hanya itu , bahkan Morgan juga menyebut rencana timnas Inggris melakukan parade sepulang dari Rusia merupakan hal yang kamu - kamu .",0
""" Dalam olahraga , Anda hanya memiliki menang atau kalah . Itulah sebabnya negara ini harus memberi tahu anak - anak bahwa mereka tidak boleh kalah , "" Morgan menambahkan .",1
"Meski begitu ucapan Morgan mendapat bantahan dari rekan kerjanya Susanna Reid dalam acara Thursday ' si Good Morning Britain . Menurut Susanna , Southgate telah melakukan banyak hal untuk menyatukan Inggris dibanding Perdana Menteri Theresa May .",0
""" Anak - anak [ timnas Inggris ] adalah pahlawan , karena mereka menyatukan negara , mereka menginspirasi kebahagiaan dan optimisme , "" Susanna menegaskan .",1
"Jelang Final , Kroasia Punya Skuat Lebih Sukses dari Prancis",1
Timnas Kroasia memiliki skuat dengan banyak pengalaman menjadi juara . ( REUTERS / Grigory Dukor ),1
Total ada 131 gelar juara yang dikumpulkan 23 pemain Kroasia sepanjang karier mereka di level klub . Sementara Prancis yang memiliki banyak bintang hanya mempunyai 111 gelar juara . Gelar juara ini dihitung sejak para pemain meniti karier profesional di lever senior .,1
"Striker Mario Mandzukic merupakan pemain Kroasia yang paling banyak mendapatkan gelar juara . Total penyerang 32 tahun itu memiliki 21 gelar juara . Selain di Juventus , Mandzukic meraih gelar - gelar itu saat bersama Atletico Madrid , Bayern Munchen , dan di Dinamo Zagreb .",1
Pemain kedua Kroasia yang sering mengangkat trofi adalah Luka Modric dengan 20 gelar juara . Kapten Kroasia tersebut banyak mendapatkan trofi saat bersama Real Madrid .,1
Mario Mandzukic jadi pemain Kroasia dengan koleksi gelar juara terbanyak di klub . ( REUTERS / Jason Cairnduff ),1
"Skuat Kroasia lebih mendominasi perolehan gelar juara karena diisi banyak pemain senior . Di Piala Dunia 2018 , Vatreni berada di urutan ke - 18 sebagai tim dengan rataan usia tertua , 27 , 9 tahun , sementara rataan usia skuat Prancis hanya 26 tahun .",1
"Di skuat Les Bleus , gelandang Blaise Matuidi berada di urutan teratas dengan perolehan 18 gelar juara , yang sebagian besarnya ( 14 trofi ) didapat saat masih berseragam Paris Saint - Germain .",1
"Blaise Matuidi memiliki 18 gelar juara bersama Juventus , PSG , dan Saint Etienne . Blaise Matuidi memiliki 18 gelar juara bersama Juventus dan Paris Saint - Germain . ( REUTERS / Dylan Martinez )",1
"Di bawah Matuidi ada Raphael Varane yang mendapatkan 15 trofi bersama Real Madrid . Kendati demikian , dari 23 pemain Prancis hanya Nabil Fekir yang belum merasakan gelar juara bersama klub , sedangkan di timnas Kroasia ada tiga pemain : kiper Lovre Kalinic , Duje Caleta - Car , dan Josip Pivaric .",1
"Jelang Final , Kroasia Lebih Pengalaman Juara Daripada Prancis",1
"Pengalaman pemain - pemain Kroasia menjadi juara di level klub bisa menjadi modal bagi pelatih Zlatko Dalic menghadapi laga final nanti . Bagi Prancis , hal tersebut tentu patut diperhitungkan agar kesempatan menjadi juara Piala Dunia untuk kali kedua tidak hilang .",1
Setidaknya hal itu telah terbukti saat mengalahkan Inggris 2 - 1 di babak semifinal . Mental juara pemain - pemain Kroasia tetap konsisten hingga akhir laga dan lolos ke final Piala Dunia untuk kali pertama .,1
Sebanyak Lima Pemain Kroasia Diragukan Tampil di Final,0
Danijel Subasic diragukan tampil di final Piala Dunia 2018 . ( REUTERS / Christian Hartmann ),0
Sebanyak lima pemain Vatreni diragukan tampil pada laga puncak gelaran sepak bola paling bergengsi di dunia tersebut .,0
Kelima pemain itu dikabarkan masih dibekap cedera usai laga yang banyak menguras energi melawan Inggris di semifinal . Tim arahan Zlatko Dalic tersebut menang 2 - 1 atas the Three Lions melalui babak tambahan waktu 2 x 15 menit .,0
"Winger Kroasia , Ivan Perisic , menjadi pemain yang kemungkinan besar absen pada laga final Piala Dunia 2018 . Pemain Inter Milan itu cedera paha kiri setelah melakoni pertandingan ketat selama 120 menit melawan Inggris di babak semifinal di Stadion Luzhniki , Moskow .",0
Timnas Kroasia kemungkinan tampil tanpa Ivan Perisic di laga final Piala Dunia 2018 . ( REUTERS / Darren Staples ),0
"Selain Perisic , empat pemain lainnya yang diragukan tampil di final merupakan trio barisan belakang di skuat Kroasia . Mereka adalah bek tengah Dejan Lovren , bek kiri Ivan Strinic , dan bek kanan Sime Vrsaljko .",0
"Kondisi sang kiper utama , Danijel Subasic , juga dikabarkan masih mengalami cedera setelah pertandingan amat melelahkan di perempat final dan semifinal .",0
"Dilaporkan oleh Marca , ketiga pemain itu pun absen dalam latihan pada Jumat ( 13 / 7 ) , kemungkinan sebagai pencegahan agar cedera mereka tak bertambah parah jelang laga melawan Les Bleus .",0
"Tak seperti skuat Prancis , Vatreni memang harus melewati laga yang amat berat di fase gugur . Sejak babak 16 besar hingga semifinal , mereka melakoni laga selama 120 menit untuk lolos ke final .",0
"Situasi itu pun membuat para pemain Kroasia bertumbangan sehingga diyakini bakal menguntungkan tim besutan Didier Deschamps . Meski demikian , Kroasia bukan berarti bakal mudah dikalahkan Les Bleus .",0
Mental para pemain Vatreni yang sangat kuat kemungkinan tetap akan menghadirkan permainan sengit melawah Prancis yang bertabur para pemain bintang .,1
